1,Modified Revolvers,Modified rifle,Reason,Shotgun,State1,Age Of Shooter,Case,Date,Fatalities,Gender,Injured,Latitude,Location 1,Location,Longitude,Mental Health Details,Mental Health Sources,modified handgun weapon,Prior Signs Mental Health Issues,Race,Sources,Sources Additional Age,Summary,Total Victims,Type,Weapon Details,Weapon Type,Weapons Obtained Legally,Where Obtained,Year
1,FALSE,Rifle,Psychic,FALSE,Florida,19,Marjory Stoneman Douglas High School shooting,14-Feb-18,17,Male,17,26.30483,School,Parkland,-80.269511,Cruz had a long history of behavioral problems and had spent time in mental health clinics.,https://www.nytimes.com/2018/02/15/us/nikolas-cruz-florida-shooting.html,FALSE,Yes,White,https://www.nytimes.com/2018/02/14/us/parkland-school-shooting.html; https://www.nytimes.com/2018/02/15/us/nikolas-cruz-florida-shooting.html; https://www.washingtonpost.com/news/local/wp/2019/01/25/feature/brother-parkland-shooter-nikolas-cruz/?utm_term=.1cc1aa9bb21a,https://www.nytimes.com/2018/02/14/us/parkland-school-shooting.html; https://www.nytimes.com/2018/02/15/us/nikolas-cruz-florida-shooting.html,"Nikolas J. Cruz, 19, heavily armed with an AR-15, tactical gear, and â€œcountless magazinesâ€ of ammo, according to the Broward County Sheriff, attacked the high school as classes were ending for the day, killing at least 17 people and injuring many others. He was apprehended by authorities shortly after fleeing the campus.",34,Mass,AR-15,semiautomatic rifle,Yes,A Florida pawn shop,2018
1,FALSE,Rifle,Girlfriend/Military prBDsure,FALSE,Pennsylvania,28,Pennsylvania carwash shooting,28-Jan-18,4,Male,1,40.052151,Other,Melcroft,-79.389166,-,-,TRUE,Unclear,White,http://www.wpxi.com/news/top-stories/family-members-small-community-in-shock-after-4-killed-in-shooting/690497960; http://www.wpxi.com/news/top-stories/suspect-in-mass-shooting-at-car-wash-pronounced-dead/691578228,http://www.wpxi.com/news/top-stories/family-members-small-community-in-shock-after-4-killed-in-shooting/690497960; http://www.wpxi.com/news/top-stories/suspect-in-mass-shooting-at-car-wash-pronounced-dead/691578228,"Timothy O'Brien Smith, 28, wearing body armor and well-stocked with ammo, opened fire at a carwash early in the morning in this rural community, killing four people. A fifth victim, though not shot, suffered minor injuries. One of the deceased victims, 25-year-old Chelsie Cline, had been romantically involved with Smith and had broken off the relationship recently, according to her sister. Smith shot himself in the head and died later that night at the hospital.",5,Mass,-,semiautomatic rifle & semiautomatic handgun,TBD,TBD,2018
1,FALSE,Rifle,Job,FALSE,California,44,Rancho Tehama shooting spree,14-Nov-17,5,Male,10,40.018759,Other,Rancho Tehama,-122.393089,-,-,FALSE,Unclear,White,https://www.nbcnews.com/news/us-news/california-mass-shooter-killed-wife-buried-her-beneath-floor-n821051; https://www.npr.org/sections/thetwo-way/2017/11/15/564335359/in-harm-s-way-school-staff-saved-students-during-tehama-county-shooting; https://twitter.com/anblanx/status/930862796123729920,https://www.nbcnews.com/news/us-news/california-mass-shooter-killed-wife-buried-her-beneath-floor-n821051; https://www.npr.org/sections/thetwo-way/2017/11/15/564335359/in-harm-s-way-school-staff-saved-students-during-tehama-county-shooting; https://twitter.com/anblanx/status/930862796123729920,"Kevin Janson Neal, 44, went on an approximately 45-minute shooting spree in the rural community of Rancho Tehama Reserve in Northern California, including shooting up an elementary school, before being killed by law enforcement officers. Neal had also killed his wife at home.",15,Spree,Two illegally modified rifles,semiautomatic rifle,No,TBD,2017
1,FALSE,Rifle,Psychic,FALSE,Texas,26,Texas First Baptist Church massacre,11-May-17,26,Male,20,29.273282,Religious,Sutherland Springs,-98.056488,"Kelley had a history of domestic violence, including a court martial and conviction stemming from assaulting his wife and child; he also had a history of cruelty to animals and of stalking and harassing ex-girlfriends, including an underage girl. He reportedly briefly escaped from a mental health facility in 2012.",http://www.expressnews.com/news/local/article/Suspected-gunman-Devin-Patrick-Kelley-lived-near-12334186.php; http://www.denverpost.com/2017/11/06/texas-shooting-devin-patrick-kelley-colorado-arrest/; https://www.nbcnews.com/storyline/texas-church-shooting/who-devin-kelley-alleged-texas-church-shooter-n817806; https://www.click2houston.com/news/sutherland-springs-church-shooter-escaped-mental-health-facility-months-after-attack-on-wife-child,FALSE,Yes,White,https://www.washingtonpost.com/news/morning-mix/wp/2017/11/06/who-is-devin-patrick-kelley-gunman-who-officials-say-killed-churchgoers-in-sutherland-springs/; https://www.washingtonpost.com/news/post-nation/wp/2017/11/06/investigators-hunt-for-motive-in-texas-church-shooting-as-the-grieving-spans-generations/; https://www.washingtonpost.com/news/morning-mix/wp/2017/11/06/an-unlikely-hero-describes-gun-battle-and-95-mph-chase-with-texas-shooting-suspect/; http://www.cnn.com/2017/11/06/us/texas-church-shooting/index.html; https://www.usnews.com/news/top-news/articles/2017-11-06/church-shooter-killed-himself-after-vehicle-chase-sheriff-tells-cbs,https://www.washingtonpost.com/news/morning-mix/wp/2017/11/06/who-is-devin-patrick-kelley-gunman-who-officials-say-killed-churchgoers-in-sutherland-springs/; https://www.washingtonpost.com/news/post-nation/wp/2017/11/06/investigators-hunt-for-motive-in-texas-church-shooting-as-the-grieving-spans-generations/; https://www.washingtonpost.com/news/morning-mix/wp/2017/11/06/an-unlikely-hero-describes-gun-battle-and-95-mph-chase-with-texas-shooting-suspect/; http://www.cnn.com/2017/11/06/us/texas-church-shooting/index.html; https://www.usnews.com/news/top-news/articles/2017-11-06/church-shooter-killed-himself-after-vehicle-chase-sheriff-tells-cbs,"Devin Patrick Kelley, a 26-year-old ex-US Air Force airman, opened fire at the First Baptist Church in Sutherland Springs during Sunday morning services, killing at least 26 people and wounding and injuring 20 others. He left the church and fled in his vehicle after engaging in a gunfight with a local citizen; he soon crashed his vehicle and died from a self-inflicted gunshot wound.",46,Mass,Ruger AR-556; Kelley also possessed semiautomatic handguns,semiautomatic rifle,Kelley passed federal criminal background checks; the US Air Force failed to provide information on his criminal history to the FBI,Purchased in April 2016 from an Academy Sports & Outdoors store in San Antonio,2017
1,FALSE,FALSE,Financial,FALSE,Colorado,47,Walmart shooting in suburban Denver,11-Jan-17,3,Male,0,39.876374,Other,Thornton,-104.986132,-,-,TRUE,Unclear,White,https://www.nytimes.com/2017/11/01/us/thornton-colorado-walmart-shooting.html; http://www.cnn.com/2017/11/01/us/colorado-walmart-shooting/index.html; http://www.thedenverchannel.com/news/crime/colorado-walmart-shooting-suspect-scott-ostrem-had-run-ins-with-police-financial-troubles; http://www.ibtimes.com/who-scott-ostrem-manhunt-underway-colorado-walmart-shooting-suspect-2609562,https://www.nytimes.com/2017/11/01/us/thornton-colorado-walmart-shooting.html; http://www.cnn.com/2017/11/01/us/colorado-walmart-shooting/index.html; http://www.thedenverchannel.com/news/crime/colorado-walmart-shooting-suspect-scott-ostrem-had-run-ins-with-police-financial-troubles; http://www.ibtimes.com/who-scott-ostrem-manhunt-underway-colorado-walmart-shooting-suspect-2609562,"Scott Allen Ostrem, 47, walked into a Walmart in a suburb north of Denver and fatally shot two men and a woman, then left the store and drove away. After an all-night manhunt, Ostrem, who had financial problems but no serious criminal history, was captured by police after being spotted near his apartment in Denver.",3,Mass,-,semiautomatic handgun,TBD,-,2017
1,FALSE,FALSE,Girlfriend/Military prosure,FALSE,Maryland,37,Edgewood businees park shooting,18-Oct-17,3,Male,3,39.452189,Workplace,Edgewood,-76.309988,-,-,TRUE,Unclear,Black,http://www.baltimoresun.com/news/maryland/harford/aegis/ph-ag-edgewood-shooting-20171018-story.html; http://www.cnn.com/2017/10/18/us/maryland-harford-county-shooting/index.html,http://www.baltimoresun.com/news/maryland/harford/aegis/ph-ag-edgewood-shooting-20171018-story.html; http://www.cnn.com/2017/10/18/us/maryland-harford-county-shooting/index.html,"Radee Labeeb Prince, 37, fatally shot three people and wounded two others around 9am at Advance Granite Solutions, a home remodeling business where he worked near Baltimore. Hours later he shot and wounded a sixth person at a car dealership in Wilmington, Delaware. He was apprehended that evening following a manhunt by authorities.",6,Mass,.380-caliber; make unclear,Handgun,No,Unclear,2017
1,FALSE,Rifle,Hate Crime,FALSE,Nevada,64,Las Vegas Strip massacre,10-Jan-17,58,Male,546,36.095739,Other,Las Vegas,-115.171544,Perpetrator's history unclear. In 1969 Paddock's father was classified by the FBI as a dangerous psychopath with suicidal tendencies; psychopathy can be heritable (see Mother Jones sourcing).,https://www.nytimes.com/2017/10/13/us/stephen-paddock-father-vegas.html; http://www.motherjones.com/crime-justice/2017/10/the-las-vegas-shooter-didnt-just-snap-they-never-do/,FALSE,Unclear,White,"https://www.lvmpd.com/en-us/Documents/1_October_FIT_Report_01-18-2018_Footnoted.pdf; https://www.nytimes.com/2017/10/02/us/stephen-paddock-vegas-shooter.html; https://www.wsj.com/articles/las-vegas-suspect-likely-used-automatic-rifle-in-massacre-1506966716; https://www.usatoday.com/story/news/nation/2017/10/02/las-vegas-shooting/722191001/; https://www.usatoday.com/story/news/nation/2017/10/02/las-vegas-shooting/722191001/; http://www.latimes.com/nation/la-las-vegas-shooting-live-updates-paddock-had-19-rifles-in-room-1506985512-htmlstory.html; https://www.nytimes.com/2017/10/02/us/stephen-paddock-vegas-shooter.html; https://www.usatoday.com/story/news/nation/2017/10/06/here-all-victims-las-vegas-shooting/733236001/; https://www.reviewjournal.com/crime/shootings/last-of-local-hospitals-patients-in-las-vegas-shooting-released/; *Note: casualty count from LVMPD report 1-18-18: ""deaths of 58 innocent concert goers and injuring more than
700""","https://www.lvmpd.com/en-us/Documents/1_October_FIT_Report_01-18-2018_Footnoted.pdf; https://www.nytimes.com/2017/10/02/us/stephen-paddock-vegas-shooter.html; https://www.wsj.com/articles/las-vegas-suspect-likely-used-automatic-rifle-in-massacre-1506966716; https://www.usatoday.com/story/news/nation/2017/10/02/las-vegas-shooting/722191001/; https://www.usatoday.com/story/news/nation/2017/10/02/las-vegas-shooting/722191001/; http://www.latimes.com/nation/la-las-vegas-shooting-live-updates-paddock-had-19-rifles-in-room-1506985512-htmlstory.html; https://www.nytimes.com/2017/10/02/us/stephen-paddock-vegas-shooter.html; https://www.usatoday.com/story/news/nation/2017/10/06/here-all-victims-las-vegas-shooting/733236001/; https://www.reviewjournal.com/crime/shootings/last-of-local-hospitals-patients-in-las-vegas-shooting-released/; *Note: casualty count from LVMPD report 1-18-18: ""deaths of 58 innocent concert goers and injuring more than
700""","Stephen Craig Paddock, 64, fired a barrage of rapid gunfireâ€”using semiautomatic rifles modified with ""bump stocks""â€”at thousands of concertgoers on the Las Vegas Strip late on a Sunday night; Paddock had positioned himself in a corner suite on the 32nd floor of the Mandalay Bay Resort and Casino, where he took aim from windows he'd smashed open. Police responding to the attack found Paddock inside the hotel suite, deceased from a self-inflicted gunshot.",604,Mass,"AR-15-style and AK-47-style rifles and ""a large cache of ammunition""; four Daniel Defense DDM4 rifles, three FN-15s and other rifles made by Sig Sauer.",Rifle,Yes,Two gun shops in Nevada,2017
1,FALSE,FALSE,Job,FALSE,California,38,San Francisco UPS shooting,14-Jun-17,3,Male,2,37.765947,Workplace,San Francisco,-122.406087,"Lam had a history of domestic, work conflict",http://www.ktvu.com/news/ktvu-local-news/261771610-story; https://twitter.com/LauraGarciaCann/status/875072768471117824; http://heavy.com/news/2017/06/jimmy-lam-ups-san-francisco-shooting-suspect/; http://heavy.com/news/2017/06/jimmy-lam-ups-san-francisco-shooting-suspect/,TRUE,Yes,Asian,http://www.nbcbayarea.com/news/local/Active-Shooter-San-Francisco-Police-428441423.html; https://apnews.com/2c1690393510447995018b0f9467b44c?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP; http://www.sfchronicle.com/bayarea/article/Police-swarm-UPS-building-in-SF-on-report-of-11219519.php; https://www.pressroom.ups.com/pressroom/ContentDetailsViewer.page?ConceptType=PressReleases&id=1497461182413-836; http://www.foxnews.com/us/2017/06/15/san-francisco-ups-facility-shooting-gunman-identified-as-police-seek-motive.html; http://www.sfgate.com/crime/article/UPS-shooter-in-San-Francisco-used-stolen-gun-with-11243414.php,http://www.nbcbayarea.com/news/local/Active-Shooter-San-Francisco-Police-428441423.html; https://apnews.com/2c1690393510447995018b0f9467b44c?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP; http://www.sfchronicle.com/bayarea/article/Police-swarm-UPS-building-in-SF-on-report-of-11219519.php; https://www.pressroom.ups.com/pressroom/ContentDetailsViewer.page?ConceptType=PressReleases&id=1497461182413-836; http://www.foxnews.com/us/2017/06/15/san-francisco-ups-facility-shooting-gunman-identified-as-police-seek-motive.html; http://www.sfgate.com/crime/article/UPS-shooter-in-San-Francisco-used-stolen-gun-with-11243414.php,"Jimmy Lam, 38, fatally shot three coworkers and wounded two others inside a UPS facility in San Francisco. Lam killed himself as law enforcement officers responded to the scene.",5,Mass,MAC-10-style â€œassault pistolâ€; 30-round magazine. An additional box of ammunition.,Handgun,No,Unclear; the firearm was stolen in Utah. A second handgun Lam had (also stolen) was unused in the attack.,2017
1,FALSE,FALSE,Job,TRUE,Pennsylvania,24,Pennsylvania supermarket shooting,06-Jul-17,3,Male,0,41.529546,Workplace,Tunkhannock,-75.94722,-,-,FALSE,Unclear,White,http://www.pressconnects.com/story/news/local/pennsylvania/2017/06/08/dead-murder-suicide-pa-weis/102621742/; https://www.washingtonpost.com/news/morning-mix/wp/2017/06/09/killer-in-supermarket-shooting-posted-chilling-videos-online-lauding-columbine-massacre/?utm_term=.4cf2327eb879; https://www.cbsnews.com/news/weiss-supermarket-shooting-spree-randy-stair-spared-coworker/,http://www.pressconnects.com/story/news/local/pennsylvania/2017/06/08/dead-murder-suicide-pa-weis/102621742/; https://www.washingtonpost.com/news/morning-mix/wp/2017/06/09/killer-in-supermarket-shooting-posted-chilling-videos-online-lauding-columbine-massacre/?utm_term=.4cf2327eb879; https://www.cbsnews.com/news/weiss-supermarket-shooting-spree-randy-stair-spared-coworker/,"Randy Stair, a 24-year-old worker at Weis grocery fatally shot three of his fellow employees. He reportedly fired 59 rounds with a pair of shotguns before turning the gun on himself as another co-worker fled the scene for help and law enforcement responded.",3,Mass,-,shotgun,TBD,-,2017
1,FALSE,FALSE,Job,FALSE,Florida,45,Florida awning manufacturer shooting,06-May-17,5,Male,0,28.580295,Workplace,Orlando,-81.294086,-,-,TRUE,Unclear,-,http://www.postandcourier.com/news/multiple-people-dead-following-shooting-near-orlando-monday-morning/article_918fe64c-49f6-11e7-b071-a3fbdb04ebcc.html; http://www.mcclatchydc.com/news/politics-government/national-politics/article154471839.htmlhttp://edition.cnn.com/2017/06/05/us/orlando-fatalities/; http://www.orlandosentinel.com/news/orlando-workplace-shooting/os-john-robert-neumann-shooting-suspect-20170605-story.html,http://www.postandcourier.com/news/multiple-people-dead-following-shooting-near-orlando-monday-morning/article_918fe64c-49f6-11e7-b071-a3fbdb04ebcc.html; http://www.mcclatchydc.com/news/politics-government/national-politics/article154471839.htmlhttp://edition.cnn.com/2017/06/05/us/orlando-fatalities/; http://www.orlandosentinel.com/news/orlando-workplace-shooting/os-john-robert-neumann-shooting-suspect-20170605-story.html,"John Robert Neumann, Jr., 45, a former employee of manufacturer Fiamma Inc. fatally shot five workers at the company, and then killed himself on the scene. He'd been fired from the company in April. The attack took place a week before the one-year anniversary of the Orlando nightclub massacre.",5,Mass,-,semiautomatic handgun,TBD,-,2017
1,FALSE,FALSE,Girlfriend,FALSE,Ohio,43,Rural Ohio nursing home shooting,05-Dec-17,3,Male,0,39.959034,Workplace,Kirkersville,-82.596508,"Hartless had a violent criminal history; his former girlfriend had submitted a letter in court recently stating that he had ""a severe mental disorder.""",http://www.cbsnews.com/news/64-guns-seized-from-home-of-killer-in-ohio-nursing-home-shooting/,TRUE,Yes,White,http://abc6onyourside.com/news/local/report-of-shooting-in-kirkersville; http://www.cbsnews.com/news/64-guns-seized-from-home-of-killer-in-ohio-nursing-home-shooting/; https://www.whio.com/news/crime--law/kirkersville-neighbor-warns-shooter-month-before-care-center-attack/OukG4cD38566LEogbq0qDM/,http://abc6onyourside.com/news/local/report-of-shooting-in-kirkersville; http://www.cbsnews.com/news/64-guns-seized-from-home-of-killer-in-ohio-nursing-home-shooting/,"Thomas Hartless, 43, shot and killed a former girlfriend and another employee of a nursing home, and fatally shot the Kirkersville police chief responding to the scene. Hartless' former girlfriend had recently obtained a court protection order against Hartless. Investigators later found more than 60 firearms in the home of Hartless, who was found dead at the scene of the attack, having turned his gun on himself, according to local authorities.",3,Mass,-,Handgun & shortgun,TBD,-,2017
1,FALSE,FALSE,Girlfriend/Military prnknownsure,FALSE,California,39,Fresno downtown shooting,18-Apr-17,3,Male,0,36.746378,Other,Fresno,-119.800319,-,-,TRUE,Unclear,Black,http://www.dailymail.co.uk/news/article-4443722/Gunman-Fresno-shooting-speaks-jail.html; https://www.nytimes.com/2017/04/18/us/fresno-shooting-rampage-kori-ali-muhammad.html?_r=0,http://www.dailymail.co.uk/news/article-4443722/Gunman-Fresno-shooting-speaks-jail.html; https://www.nytimes.com/2017/04/18/us/fresno-shooting-rampage-kori-ali-muhammad.html?_r=0,"Kori Ali Muhammad, 39, opened fire along a street in downtown Fresno, killing three people randomly in an alleged hate crime prior to being apprehended by police. Muhammad, who is black, killed three white victims and later described his attack as being racially motivated; he also reportedly yelled 'Allahu Akbar' at the time he was arrested, but authorities indicated they found no links to Islamist terrorism.",3,Mass,.357 revolver,Handgun,TBD,-,2017
1,FALSE,FALSE,Psychic,FALSE,Florida,26,Fort Lauderdale airport shooting,01-Jun-17,5,Male,6,26.072751,Airport,Fort Lauderdale,-80.143382,"Among other signs, Santiago had gone to a FBI office in Anchorage and complained that his mind was being controlled by the CIA.",http://www.nytimes.com/2017/01/07/us/esteban-santiago-fort-lauderdale-airport-shooting-.html?_r=0,TRUE,Yes,Latino,http://www.nytimes.com/2017/01/07/us/esteban-santiago-fort-lauderdale-airport-shooting-.html?_r=0,http://www.nytimes.com/2017/01/07/us/esteban-santiago-fort-lauderdale-airport-shooting-.html?_r=0,"Esteban Santiago, 26, flew from Alaska to Fort Lauderdale, where he opened fire in the baggage claim area of the airport, killing five and wounding six before police aprehended him. (Numerous other people were reportedly injured while fleeing during the panic.)",11,Mass,Walther 9mm semi-automatic pistol[,semiautomatic handgun,Yes,-,2017
